index,은행코드,은행명,점포명,주소_변환,주소,x_axis,y_axis
2259,0192099,국민,영업점검사부,서울시 영등포구 여의도동 국민은행여의도본점,ERROR_CODE,ERROR_CODE,ERROR_CODE
2260,0192141,국민,경매소송관리센터,서울 성북구 종암2동 8－2 국민은행 종암전산센터5층,서울특별시 성북구 종암동 2-1,127.0398893,37.5996603
2261,0192154,국민,대구메트로팔레스,대구광역시 수성구 동원로 123 (만촌동， 메트로팔레스2단지아파트),대구광역시 수성구 동원로 123 메트로팔레스2단지아파트,128.63605,35.869215
2262,0192170,국민,수원역,경기도 수원시 팔달구 덕영대로 924 (매산로1가),경기도 수원시 팔달구 덕영대로 924 AK플라자,127.0002404,37.2656796
2263,0192183,국민,민락동,경기도 의정부시 용민로 192 웅신프라자 (민락동),경기도 의정부시 용민로 192,127.0936853,37.7457638
2264,0192196,국민,상동역,경기도 부천시 상동로 109，2층(상동，상동프라자),경기도 부천시 상동로 109 상동프라자,126.7529655,37.5071623
2265,0192206,국민,화곡역,서울 강서구 강서로 177 (화곡동),서울특별시 강서구 강서로 177 영빌딩,126.839496,37.5421816
2266,0192219,국민,강남ＰＢ센터,서울 강남구 역삼동 648－19 국민카드빌딩 2층,서울특별시 강남구 역삼동 648,127.0309584,37.5000221
2267,0192222,국민,토평,경기 구리시 장자대로 82， 2층 (수택동，우건빌딩),경기도 구리시 장자대로 82 우건빌딩,127.1396366,37.5873247
2268,0192235,국민,정발산,경기 고양시 일산동구 장항동 678번지 1층,경기도 고양시 일산동구 장항동 674,126.7611502,37.6503754
2269,0192248,국민,서초ＰＢ센터,서울시 서초구 서초중앙로24길 41， 3F,서울특별시 서초구 서초중앙로24길 41 국민은행서초동지점,127.0178096,37.495599
2270,0192251,국민,이촌ＰＢ센터,서울 용산구 이촌로 206 (이촌동),서울특별시 용산구 이촌로 206 국민은행,126.9698734,37.5209123
2271,0192264,국민,고잔,경기 안산시 단원구 광덕대로 174， B동 204호 (고잔동，월드타운),경기도 안산시 단원구 광덕대로 174 월드타운,126.8310387,37.311929
2272,0192280,국민,안산단원,경기도 안산시 단원구 광덕1로 171,경기도 안산시 단원구 광덕1로 171 AW웨딩컨벤션,126.8288186,37.3082012
2273,0192293,국민,천천동,경기 수원시 장안구 만석로19번길 11－2 (천천동),경기도 수원시 장안구 만석로19번길 11-2,126.9834179,37.2960609
2274,0192303,국민,수원ＯＳ실업무지원,경기도 수원시 팔달구 인계동1038－2 세영빌딩,경기도 수원시 팔달구 인계동 1038,127.0325822,37.2660625
2275,0192345,국민,서울업무지원센터,서울 중구 남대문로5가 대우센터빌딩 541번지 15층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2276,0192358,국민,서울업무지원센터,서울 중구 남대문로5가 대우센터빌딩 541번지 15층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2277,0192497,국민,일반업무（자동화）,서울 성북구 종암로 44 (종암동),서울특별시 성북구 종암로 44 국민은행 종암동지점,127.0369214,37.5942835
2278,0192507,국민,울산혁신도시,울산광역시 중구 중앙길 88 2층,울산광역시 중구 중앙길 88 국민은행,129.3181321,35.5551293
2279,0192510,국민,일산벨라시타（출）,경기도 고양시 일산동구 중앙로 1000 벨라시타 지하1층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2280,0192523,국민,성서첨단산업단지지점,대구 달성군 다사읍 세천로 157 DS 파크 2층,대구광역시 달성군 세천로 157,128.4782498,35.8748167
2281,0192536,국민,대불국가산업단지지점,전라남도 영암군 삼호읍 자유무역로 205 업무지원동 1층,전라남도 영암군 자유무역로 205,126.4600258,34.7701773
2282,0192549,국민,대덕이노폴리스（점）,대전광역시 유성구 테크노2로 187 미건테크노월드(2차) 1층,대전광역시 유성구 테크노2로 187 미건테크노월드,127.4061791,36.4233265
2283,0192552,국민,국민은행　홍콩지점,서울특별시 영등포구 의사당대로 13,서울특별시 영등포구 의사당대로 13 국민은행여의도전산센터,126.9186769,37.5286471
2284,0192565,국민,유성죽동（점）,대전광역시 유성구 죽동로297번길 76 죽동서진프라자 2층,대전광역시 유성구 죽동로297번길 76,127.3384254,36.3701092
2285,0192578,국민,광주첨단산업단지지점,광주광역시 북구 첨단과기로 313 광주하이테크 센터 A동 1층,광주광역시 북구 첨단과기로 313,126.8592154,35.2290228
2286,0192581,국민,군산시청（점）,전라북도 군산시 시청로 17,전라북도 군산시 시청로 17 군산시청,126.736875,35.9676263
2287,0192604,국민,강북삼성병원（점）,서울특별시 종로구 새문안로 29,서울특별시 종로구 새문안로 29 강북삼성병원,126.96775,37.5684083
2288,0192617,국민,명지국제신도시,부산광역시 강서구 명지국제8로 260(명지동，1동)1층,부산광역시 강서구 명지국제8로 260,128.9211644,35.0976036
2289,0192659,국민,천안ＯＳ실업무지원,충남천안시 대흥동10－4(3층),충청남도 천안시 동남구 대흥동 10-1,127.1496543,36.810576
2290,0192675,국민,월드컵상암（출）,서울시 마포구 성산동515 월드컵경기장 내,서울특별시 마포구 성산동 515,126.8972733,37.5682884
2291,0192688,국민,강남구청역,서울 강남구 학동로 343， 2층 (논현동，강남파로스타워),서울특별시 강남구 학동로 343 포바강남타워,127.0406199,37.5174215
2292,0192691,국민,여의도리버타워（점）,서울 영등포구 63로 36 (여의도동),서울특별시 영등포구 63로 36 리버타워,126.9386367,37.5194128
2293,0192701,국민,대화역,경기 고양시 일산서구 중앙로 1557,경기도 고양시 일산서구 중앙로 1557 삼운트루아오피스텔,126.7486856,37.6752402
2294,0192714,국민,수지성복,경기도 용인시 수지구 성복2로 162 (성복동),경기도 용인시 수지구 성복2로 162 성동마을엘지빌리지6차아파트,127.0688799,37.3175103
2295,0192727,국민,의정부홈플러스,경기 의정부시 청사로 38 (금오동),경기도 의정부시 청사로 38 삼성홈플러스,127.0710182,37.7521704
2296,0192730,국민,정자역,경기 성남시 분당구 정자일로232번길 25 (정자동),경기도 성남시 분당구 정자일로232번길 25 위브제니스,127.1073734,37.3695346
2297,0192743,국민,수서역,서울 강남구 광평로 280， 1층 (수서동，로즈데일오피스텔),서울특별시 강남구 광평로 280 로즈데일오피스텔,127.1031234,37.4873163
2298,0192756,국민,내외동,경남 김해시 내외중앙로 62 (내동),경상남도 김해시 내외중앙로 62,128.8671723,35.2353757
2299,0192769,국민,방카슈랑스부,서울시 영등포구 여의도동 36－3 여의도본점5층,서울특별시 영등포구 여의도동 36,126.926386,37.5202507
2300,0192772,국민,무역보험공사（점）,서울 종로구 종로 14， 1층 (서린동，한국무역보험공사빌딩),서울특별시 종로구 종로 14 한국무역보험공사빌딩,126.9788705,37.5698148
2301,0192785,국민,신도봉,서울 도봉구 마들로 650， 상가 1층 (방학동，도봉월드빌딩),서울특별시 도봉구 마들로 650 도봉월드상가,127.0470876,37.6680407
2302,0192798,국민,곡선동,경기 수원시 권선구 동수원로224번길 28 (권선동),경기도 수원시 권선구 동수원로224번길 28 에스띠보보 1차,127.0353873,37.2490759
2303,0192808,국민,자금결제처리센터,서울시중구남대문로5가541대우빌딩15층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2304,0192811,국민,부산ＰＢ센터,부산 부산진구 새싹로 2， 8층 (부전동，국민은행빌딩),부산광역시 부산진구 새싹로 2 국민은행 부전동지점,129.0590366,35.1585657
2305,0192824,국민,검단,인천광역시 서구 원당대로 649 (마전동， 토성철강빌딩),인천광역시 서구 원당대로 649 케이탑리츠 완정빌딩,126.673443,37.5939872
2306,0192837,국민,분당ＰＢ센터,경기도 성남시 분당구 황새울로312번길 22 국민은행 서현동지점 2층,경기도 성남시 분당구 황새울로312번길 22,127.1223421,37.3831785
2307,0192840,국민,북한산시티,서울특별시 강북구 솔샘로 184 (미아동),서울특별시 강북구 솔샘로 184 에스케이북한산시티,127.0128826,37.6199611
2308,0192853,국민,배곧신도시,경기도 시흥시 배곧3로 80 센터프라자 1 203호,경기도 시흥시 배곧3로 80 센터프라자,126.7290674,37.3705496
2309,0192866,국민,부동산금융부,국제금융로8길 26(여의도동) 국민은행,서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2310,0192879,국민,아주대병원（출）,경기도 수원시 영통구 월드컵로 164(원천동，아주대병원 웰빙센터 지하1층),경기도 수원시 영통구 월드컵로 164 아주대학병원,127.0476725,37.2793924
2311,0192882,국민,사천산업단지（출）,경남 사천시 사천읍 옥산로30 옥산로30,경상남도 사천시 옥산로 30 아동도서할인매장,128.0860334,35.0796521
2312,0193001,국민,수지신봉,경기 용인시 수지구 신봉2로 3， 2층 (신봉동，홍천말프라자),경기도 용인시 수지구 신봉2로 3 국민은행,127.077385,37.3233112
2313,0193014,국민,ＡＣＳ센터,대전 유성구 지족로364번길 92， 2층 (지족동，국민은행),대전광역시 유성구 지족로364번길 92 국민은행대전콜센터,127.3182575,36.3836248
2314,0193027,국민,ＡＣＳ센터,서울시중구남대문로5가541대우빌딩18층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2315,0193030,국민,ＡＣＳ센터,서울시중구남대문로5가541대우빌딩18층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2316,0193043,국민,ＡＣＳ센터,서울시중구남대문로5가541대우빌딩18층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2317,0193056,국민,ＡＣＳ센터,서울시중구남대문로5가541대우빌딩18층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2318,0193069,국민,ＡＣＳ센터,서울시중구남대문로5가541대우빌딩18층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2319,0193072,국민,상각채권관리센터,서울시중구남대문로5가541대우빌딩10층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2320,0193085,국민,업무지원센터,서울 성북구 종암로 44， 1 3층,서울특별시 성북구 종암로 44 국민은행 종암동지점,127.0369214,37.5942835
2321,0193098,국민,자금결제처리센터,서울시중구남대문로5가541대우빌딩15층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2322,0193108,국민,집단대출실행센터,서울마포구상암동DMC구역 아이－2블럭팬택빌딩12－15층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2323,0193111,국민,집단대출실행센터,서울시중구남대문로5가541대우빌딩17층,서울특별시 중구 남대문로5가 541,126.973868,37.5556155
2324,0193124,국민,경수지원센터업무지원,경기 안양시 만안구 안양로 218 (안양동),경기도 안양시 만안구 안양로 218,126.9266809,37.3930928
2325,0193137,국민,부산지원센터업무지원,부산 부산진구 새싹로 11 (부전동),부산광역시 부산진구 새싹로 11 KB부전동지점,129.0578002,35.158972
2326,0193140,국민,고객만족부,서울 영등포구 국제금융로8길 26 (여의도동),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2327,0193153,국민,개인여신심사부,서울시 영등포구 여의도동 36－3,서울특별시 영등포구 여의도동 36,126.926386,37.5202507
2328,0193179,국민,리스크캐피탈부,서울 중구 남대문로2가 9－1 국민은행본점빌딩 5층,서울특별시 중구 남대문로2가 9-1,126.9827123,37.5646599
2329,0193195,국민,자본시장부,서울 영등포구 국제금융로8길 26 (여의도동),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2330,0193218,국민,동남기업영업지역본부,서울 강남구 학동로 107， 4층 (논현동，퍼스트빌딩),서울특별시 강남구 학동로 107 더 퍼스트 빌딩,127.0225129,37.5117122
2331,0193221,국민,남서기업영업지역본부,서울 영등포구 영등포로 234， 4층 (영등포동3가),서울특별시 영등포구 영등포로 234,126.9072753,37.5191335
2332,0193234,국민,일산ＰＢ센터,경기 고양시 일산동구 정발산로42번길 5， 2층 (장항동，대한생명빌딩),경기도 고양시 일산동구 정발산로42번길 5 한화생명 일산사옥,126.7741676,37.6570803
2333,0193247,국민,수락산역,서울 노원구 동일로 1701 (상계동),서울특별시 노원구 동일로 1701 희성오피앙,127.0548802,37.680321
2334,0193331,국민,경인카드마케팅팀,인천 부평구 부평동 529－15 대한생명부평사옥 10층,인천광역시 부평구 부평동 529-1,126.7218371,37.4992046
2335,0193357,국민,서초카드마케팅팀,서울 서초구 서초동 1687－1,서울특별시 서초구 서초동 1687,127.0181312,37.4962802
2336,0193399,국민,동부산（울산）카드마,울산 남구 무거동 299－10,울산광역시 남구 무거동 299-1,129.2656952,35.5516635
2337,0193409,국민,동부（원주）카드마케,강원 원주시 학성동 978－21 하이프라자,강원도 원주시 학성동 978-1,127.938407,37.3574545
2338,0193483,국민,군포당동,경기 군포시 고산로 256 (당동),경기도 군포시 고산로 256 금강프라자,126.9443317,37.3465816
2339,0193496,국민,서울여신관리센터,경기 광명시 철산3동 443,경기도 광명시 철산3동 442,126.8701712,37.4745009
2340,0193506,국민,안산사동,경기 안산시 상록구 삼리로 45， A동 (사동，의류상설타운),경기도 안산시 상록구 삼리로 45 안산의류상설할인매장,126.8446665,37.3049919
2341,0193519,국민,병점,경기 화성시 병점2로 46， 2층 (병점동，태성빌딩),경기도 화성시 병점2로 46,127.0417568,37.2066682
2342,0193522,국민,을지로５가,서울시 중구 을지로5가 270－1,서울특별시 중구 을지로5가 270-1,127.0012702,37.5664973
2343,0193548,국민,청담ＰＢ센터,서울특별시 강남구 압구정로 416， 6층,서울특별시 강남구 압구정로 416,127.042412,37.5269292
2344,0193551,국민,대전ＰＢ센터,대전 서구 대덕대로 212， 둔산갤러리아지점2층 (둔산동),대전광역시 서구 대덕대로 212,127.3791619,36.3516213
2345,0193564,국민,명동스타ＰＢ센터,서울특별시 중구 을지로 51,서울특별시 중구 을지로 51 내외빌딩,126.9836809,37.5664933
2346,0193577,국민,석동,경남 창원시 진해구 냉천로 83， 국민은행석동지점 (석동),경상남도 창원시 진해구 냉천로 83 석동메티칼빌딩,128.7061188,35.1531411
2347,0193593,국민,언남,경기 용인시 기흥구 구성로 88 (언남동),경기도 용인시 기흥구 구성로 88 국민은행,127.118937,37.2941266
2348,0193603,국민,중부카드ＮＰＬ관리센,서울시 중구 남대문로 2가 9－1 명동본점 6층,서울특별시 중구 남대문로2가 9-1,126.9827123,37.5646599
2349,0193616,국민,강남카드ＮＰＬ관리센,서울 서초구 서초2동 1340－6 남강빌딩 6，7층,서울특별시 서초구 서초2동 1340,127.0302832,37.4887901
2350,0193629,국민,부산카드ＮＰＬ관리센,부산시 중구 중앙동 4가53－17번지 제일화재빌딩,부산광역시 중구 중앙동4가 53-1,129.0356292,35.1051413
2351,0193632,국민,광주카드ＮＰＬ관리센,광주광역시 동구 금남로4가 83－1 ㈜국민은행,광주광역시 동구 금남로4가 83-1,126.9141677,35.150729
2352,0193645,국민,대구카드ＮＰＬ관리센,대구 동구 신천4동 299－2 국제오피스텔4．6층,대구광역시 동구 신천4동 299-1,128.6266953,35.8692454
2353,0193658,국민,대전카드ＮＰＬ관리센,대전시 서구 둔산동 1180번지 건설공제조합빌딩 3층,대전광역시 서구 둔산동 1180,127.3822347,36.3507379
2354,0193661,국민,인천카드ＮＰＬ관리센,인천시 부평구 부평5동 194－23(텔슨빌딩 3，4층),인천광역시 부평구 부평5동 194-1,126.7240814,37.4922528
2355,0193674,국민,수원카드ＮＰＬ관리센,경기도수원시권선구권선동 1023－3 서울보증보험빌딩,경기도 수원시 권선구 권선동 1023,127.0312328,37.2613948
2356,0193687,국민,창원카드ＮＰＬ관리센,경남 창원시 상남동 15－2번지 한독빌딩 9층,경상남도 창원시 마산합포구 상남동 16-2,128.5709519,35.213823
2357,0193690,국민,전주카드ＮＰＬ관리센,전주시 덕진구 서노송동 619－11 현대해상화재보험9층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2358,0193700,국민,강서카드ＮＰＬ관리센,서울 영등포구 영등포동 5가 42－1 유니온빌딩 7，8,서울특별시 영등포구 영등포동5가 42-1,126.9052806,37.5214522
2359,0193713,국민,동부카드ＮＰＬ관리센,서울 동대문구 청량리동 235－6 미주상가 B동 3층,서울특별시 동대문구 청량리동 235-1,127.0466551,37.5841023
2360,0193726,국민,울산카드ＮＰＬ관리센,울산시 남구 신정2동 661－1번지 괴하빌딩 11층,울산광역시 남구 신정2동 661-1,129.3137418,35.5348207
2361,0193739,국민,제주카드ＮＰＬ관리센,제주도 제주시 노형동 1294－5 현대해상빌딩4층,제주특별자치도 제주시 노형동 1294-1,126.4829093,33.4884916
2362,0193742,국민,동래카드ＮＰＬ관리센,부산시 동래구 수안동 552 대우증권빌딩 4，5층,부산광역시 동래구 수안동 552,129.0844084,35.2021094
2363,0193755,국민,북부카드ＮＰＬ관리센,서울 노원구 상계7동 728－5 국민은행 건물 4층,서울특별시 노원구 상계6.7동 728,127.0612765,37.6534258
2364,0193768,국민,서부카드ＮＰＬ관리센,서울 마포구 동교동 146－8 서평빌딩 3，9층,서울특별시 마포구 동교동 146-1,126.9263996,37.5602547
2365,0193771,국민,부천카드ＮＰＬ관리센,경기도 부천시 원미구 상동 446번지 산업은행빌딩 4층,경기도 부천시 상동 446,126.7549764,37.4910063
2366,0193784,국민,천안카드ＮＰＬ관리센,충남 천안시 신방동 55 신방프라자 3층,충청남도 천안시 동남구 신방동 55,127.1282659,36.7895257
2367,0193797,국민,서대구카드ＮＰＬ관리,대구 서구 내당동 220－14 아세아시멘터빌딩 7층,대구광역시 서구 내당동 220-1,128.5586303,35.8589844
2368,0193807,국민,원주카드ＮＰＬ관리센,강원도 원주시 학성동 978－21번지 북원주하이프라자,강원도 원주시 학성동 978-1,127.938407,37.3574545
2369,0193810,국민,자금운용지운부,서울 영등포구 국제금융로8길 26， 11층 (여의도동，국민은행여의도본점),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2370,0193823,국민,시흥２동,서울 금천구 시흥동 1011 관악우방아파트상가,서울특별시 금천구 시흥동 1011,126.9137715,37.4493484
2371,0193836,국민,호계남,경기 안양시 동안구 경수대로 454， 1층 (호계동，유환프라자),경기도 안양시 동안구 경수대로 454 유환프라자,126.9603859,37.3637471
2372,0193849,국민,ＫＴ군포（점）,경기 군포시 산본로 362， 1층 (산본동),경기도 군포시 산본로 362 KT군포지점,126.93195,37.3627237
2373,0193878,국민,외환업무부,서울 중구 남대문로2가 국민은행본점빌딩 13층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2374,0193904,국민,죽전동,용인시 죽전1동 1602－3 리베로2 B／D,ERROR_CODE,ERROR_CODE,ERROR_CODE
2375,0193917,국민,직원만족부,서울 영등포구 국제금융로8길 26 (여의도동),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2376,0193920,국민,인천삼산,인천 부평구 체육관로 30， 2층 (삼산동，이리옴프라자),인천광역시 부평구 체육관로 30 삼산동 이리옴프라자,126.7348127,37.5083064
2377,0193933,국민,구조화금융부,서울 중구 남대문로2가국민은행본점빌딩 3층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2378,0193959,국민,증권대행부,서울 영등포구 국제금융로8길 26， 3층 (여의도동，국민은행여의도본점),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2379,0193991,국민,병점중앙,경기 화성시 효행로 1051， 2층 (진안동，메인프라자빌딩),경기도 화성시 효행로 1051 메인프라자,127.0419621,37.214623
2380,0194013,국민,봉은사역,서울 강남구 영동대로 520， 1층 (삼성동，현대산업개발본사사옥),서울특별시 강남구 영동대로 520 아이파크타워,127.0611097,37.5137433
2381,0194026,국민,분당금곡,경기도 성남시 분당구 금곡동 208번지 삼라마이다스빌딩,경기도 성남시 분당구 금곡동 208,127.1057721,37.3516934
2382,0194042,국민,신용감리부,서울 영등포구 국제금융로8길 26， 국민은행여의도동관 (여의도동),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2383,0194107,국민,대구용산,대구 달서구 용산로 141 (용산동),대구광역시 달서구 용산로 141 그랜드M 타워,128.5301098,35.850151
2384,0194110,국민,펀드서비스부,서울특별시 영등포구 여의공원로 115 세우빌딩(여의도동)11층,서울특별시 영등포구 여의공원로 115 세우빌딩,126.9262085,37.5300901
2385,0194178,국민,갤러리아팰리스（점）,서울 송파구 올림픽로 212， A동 213호 (잠실동，갤러리아팰리스),서울특별시 송파구 올림픽로 212 갤러리아팰리스,127.0939713,37.5111896
2386,0194181,국민,업무상담Ｕｎｉｔ,서울 영등포구 여의도동 국민은행여의도전산센터 15－22,ERROR_CODE,ERROR_CODE,ERROR_CODE
2387,0194194,국민,인천원당,인천광역시 서구 원당대로 859 (원당동),인천광역시 서구 원당대로 859 원당메디칼프라자,126.6970245,37.5939422
2388,0194204,국민,송도,인천 연수구 신송로 122， 2층 (송도동，송도프라자),인천광역시 연수구 신송로 122 송도프라자,126.6524561,37.3957598
2389,0194217,국민,가산디지털종합금융,서울 금천구 벚꽃로 286， 1층 (가산동，삼성리더스타워),서울특별시 금천구 벚꽃로 286 삼성리더스타워,126.8841972,37.4803465
2390,0194220,국민,망포역,경기 수원시 영통구 덕영대로 1566,경기도 수원시 영통구 덕영대로 1566,127.0618981,37.2451125
2391,0194233,국민,강남대역（점）,경기 용인시 기흥구 강남로 3,경기도 용인시 기흥구 강남로 3 강남앤플러스,127.1261702,37.2710531
2392,0194259,국민,서부산카드마케팅팀,부산 중구 중앙동2가 15－1,부산광역시 중구 중앙동2가 15-1,129.0361301,35.1021668
2393,0194275,국민,일산가좌,경기 고양시 일산서구 송산로 394 (가좌동),경기도 고양시 일산서구 송산로 394,126.722662,37.6851098
2394,0194314,국민,죽전역,경기 용인시 기흥구 죽전로 15， 2층 (보정동，벤포스타빌딩),경기도 용인시 기흥구 죽전로 15 벤포스타2,127.1103839,37.320745
2395,0194343,국민,분당로얄타운,경기 성남시 분당구 수내동 로얄팰리스하우스빌 204호,ERROR_CODE,ERROR_CODE,ERROR_CODE
2396,0194356,국민,대구ＰＢ센터,대구 수성구 달구벌대로 2397， 14층 (범어동，LIG손해보험빌딩),대구광역시 수성구 달구벌대로 2397 KB손해보험 대구빌딩,128.6248173,35.8596459
2397,0194369,국민,반석동,대전 유성구 반석로 23， 2층 (반석동，제일프라자),대전광역시 유성구 반석로 23 제일프라자,127.3121541,36.3913145
2398,0194372,국민,호평,경기 남양주시 늘을1로16번길 29， 2층 (호평동，늘봄타워),경기도 남양주시 늘을1로16번길 29 늘봄타워,127.2433602,37.6540829
2399,0194385,국민,자운대（점）,대전 유성구 자운로221번길 62， 자운대내 창조레스텔1층 (추목동),대전광역시 유성구 자운로221번길 62 자운대아파트7단지,127.3420598,36.4146901
2400,0194411,국민,그린타운（출）,경기 부천시 원미구 중2동 1183,경기도 부천시 중2동 1183,126.7693093,37.4961342
2401,0194437,국민,오창종합금융센터,충북 청원군 오창읍 중심상업로 27 (양청리),충청북도 청주시 청원구 중심상업로 27 엔젤알파,127.4291779,36.7132622
2402,0194440,국민,센텀파크（점）,부산 해운대구 센텀중앙로 145， 상가 5동 202호 (재송동，더샵센텀파크1차아파트),부산광역시 해운대구 센텀중앙로 145 더샵센텀파크1차아파트,129.1219424,35.1788329
2403,0194453,국민,교하,경기 파주시 청석로 268 (동패동),경기도 파주시 청석로 268 미소시티,126.7176509,37.7258062
2404,0194479,국민,신창,광주 광산구 신창로 64 (신창동),광주광역시 광산구 신창로 64 프뤼몰타운,126.837448,35.1909217
2405,0194495,국민,남부영업지원본부,서울 금천구 시흥대로 430， 2층 (독산동),서울특별시 금천구 시흥대로 430 (주)국민은행,126.8986651,37.4718278
2406,0194505,국민,준법감시운영부,서울 영등포구 여의도동 36－3,서울특별시 영등포구 여의도동 36,126.926386,37.5202507
2407,0194534,국민,남부카드마케팅팀,서울 금천구 독산동 159－22 2층,서울특별시 금천구 독산동 159-1,126.8990438,37.4726757
2408,0194547,국민,중앙카드마케팅팀,서울 중구 남창동 대한화재보험빌딩 11층,ERROR_CODE,ERROR_CODE,ERROR_CODE
2409,0194550,국민,파생상품영업부,서울 영등포구 국제금융로8길 26 (여의도동),서울특별시 영등포구 국제금융로8길 26,126.9279194,37.5208656
2410,0194576,국민,대덕테크노밸리종합금융센터,대전 유성구 테크노4로 141 (관평동，테크노크리닉빌딩),대전광역시 유성구 테크노4로 141 테크노크리닉,127.3878653,36.422231
2411,0194615,국민,구미인동,경상북도 구미시 인동36길 6 (진평동),경상북도 구미시 인동36길 6,128.432413,36.094107
2412,0194628,국민,청주금천（점）,충북 청주시 상당구 수영로 277 (금천동),충청북도 청주시 상당구 수영로 277 KB국민은행,127.5052915,36.6294085
2413,0194644,국민,가산ＩＴ종합금융센터,서울 금천구 가산디지털2로 98， 1층 (가산동，IT캐슬),서울특별시 금천구 가산디지털2로 98 IT캐슬,126.8810465,37.4772196
2414,0194657,국민,도곡렉슬（점）,서울 강남구 선릉로 225， 상가 4층 (도곡동，도곡렉슬),서울특별시 강남구 선릉로 225 도곡렉슬아파트,127.0527051,37.4953009
2415,0194673,국민,광주금호,광주 서구 금화로 54， 2층 (금호동，거북빌딩),광주광역시 서구 금화로 54 거북빌딩,126.8545308,35.131642
2416,0194686,국민,안중,경기 평택시 안중읍 안현로서6길 32， 2층 (현화리，리더스빌딩),경기도 평택시 안현로서6길 32,126.9259622,36.9849065
2417,0194699,국민,일산장항동,경기 고양시 일산동구 중앙로 1305－30， 2층 (장항동，삼성마이다스),경기도 고양시 일산동구 중앙로 1305-30 마이다스 오피스텔,126.769693,37.6615066
2418,0194725,국민,범박동,경기 부천시 소사구 범안로 117 (범박동，현대리치모아),ERROR_CODE,ERROR_CODE,ERROR_CODE
2419,0194738,국민,마린시티,부산 해운대구 마린시티3로 1， 1층 (우동，썬프라자),부산광역시 해운대구 마린시티3로 1 썬프라자,129.14755,35.1578619
2420,0194741,국민,금암（점）,충남 계룡시 장안로 59－3 (금암동，천마빌딩),충청남도 계룡시 장안로 59-3 천마빌딩,127.2505678,36.2724922
2421,0194754,국민,두정역,충남 천안시 서북구 두정동 1503 노동복지회관 1층,충청남도 천안시 서북구 두정동 1503,127.1449389,36.8327246
2422,0194767,국민,동백역,경기 용인시 기흥구 동백동 2505－1,ERROR_CODE,ERROR_CODE,ERROR_CODE
2423,0194770,국민,풍동,경기 고양시 일산동구 숲속마을1로 77， 2층 (풍동，그린메디피아빌딩),경기도 고양시 일산동구 숲속마을1로 77 그린메디피아,126.7998621,37.667885
2424,0194822,국민,오목천동（출）,경기 수원시 권선구 오목천동 372－5 보람빌딩 2층,경기도 수원시 권선구 오목천동 372-1,126.9630384,37.2449394
2425,0194835,국민,중흥동（출）,광주 북구 중흥동 323－1,광주광역시 북구 중흥동 323-1,126.9062297,35.1683762
2426,0194848,국민,역삼,서울 강남구 역삼2동 754 개나리래미안상가 2층,서울특별시 강남구 역삼2동 754,127.0464787,37.4985797
2427,0194851,국민,해운대ＰＢ（출）,부산 해운대구 마린시티3로 51， 205호 (우동，더샵아델리스아파트),부산광역시 해운대구 마린시티3로 51 더샵해운대아델리스,129.1464702,35.1541916
2428,0194864,국민,성남공단（출）,경기성남시중원구상대원동513－14 Sｉｃｏｘ타워B107,경기도 성남시 중원구 상대원동 513-3,127.1742455,37.4306304
2429,0194877,국민,역촌２동（출）,서울 은평구 역촌동 69－14,서울특별시 은평구 역촌동 69-1,126.9111037,37.603721
2430,0194880,국민,여수중앙（출）,전남 여수시 충무동 614－9,전라남도 여수시 충무동 614-1,127.7298907,34.7411617
2431,0194893,국민,제주동문（출）,제주 제주시 일도1동 1476－2,제주특별자치도 제주시 일도1동 1476-1,126.5263525,33.5141263
2432,0194916,국민,신매동（출）,대구 수성구 신매동 570,대구광역시 수성구 신매동 570,128.707751,35.8378964
2433,0194929,국민,신기동（출）,대구 동구 신기동 547－4,대구광역시 동구 신기동 547,128.7011066,35.8702081
2434,0194932,국민,성동영업지원본부,서울특별시 광진구 광나루로 525,서울특별시 광진구 광나루로 525 국민은행구의동지점,127.0879874,37.5451802
